Year,Month,Day,Hour,Minute,Temperature,RelativeHumidity,Precipitation,Sunlight,Wind
2017,7,1,17,0,63.9,67,0.5,0,13.71
2017,11,26,1,0,38.19,83,0.6,0,10.02
2018,3,12,18,0,54.77,53,0.1,0,15.31
2016,5,12,19,0,56.73,88,2.3,0,10.63
2018,3,8,22,0,49.62,56,0,0,8.63
2017,11,5,11,0,46.83,93,1.5,0,8.14
2017,6,4,5,0,59.81,90,0.6,0,11.74
2013,12,25,18,0,41.76,91,1.5,0,5.59
2018,3,27,9,0,41.61,80,0,0,1.34
2018,1,8,2,0,40.77,95,0,0,0.5
2017,5,23,21,0,69.06,68,0.3,7.35,7.77
2017,1,10,5,0,34.75,76,0.1,0,5.52
2018,1,13,12,0,35.53,78,0,60,14.91
2018,2,6,9,0,32.72,76,0,0,7.85
2017,10,26,1,0,58.87,82,0,0,3.18
2017,11,30,3,0,35.19,82,0,0,10.8
2017,10,26,22,0,61.48,69,0,0,4.32
2018,2,17,18,0,37.45,91,0.4,0,9.33
2017,5,11,1,0,55.8,75,0.8,0,0.89
2018,1,21,20,0,41.14,66,0,0,2
2017,11,21,23,0,42.67,83,0,0,5.19
2018,1,11,15,0,47.23,71,0,0,4.82
2018,2,11,3,0,31.98,78,0,0,5.11
2017,11,27,10,0,38.46,68,0,0,10.72
2017,5,4,17,0,54.86,70,0.1,0,3.41
2018,1,14,10,0,32.47,78,0,60,11.84
2017,12,10,8,0,34.7,49,0,0,17.01
2015,5,2,22,0,57.34,90,1.5,0,4.97
2017,6,1,13,0,73.13,62,0.6,53.62,2.69
2018,3,2,10,0,31.12,76,0,0,10.41
2017,12,29,19,0,36.36,59,0.4,0,21.64
2018,1,28,1,0,40.93,83,0,0,5.11
2012,10,8,23,0,59.97,87,2.5,0,6.33
2014,12,27,10,0,36.14,74,1.5,0,33.72
2017,11,17,16,0,46.22,54,0,37.02,2.85
2014,7,8,9,0,56.48,84,1.9,0,13.35
2018,2,2,18,0,40.62,67,0,12.77,9.24
2018,2,12,21,0,32.18,69,0,0,7.91
2017,11,2,23,0,57.61,70,0,0,5.61
2018,1,29,18,0,47.91,78,0,24.82,11.23
2017,12,30,23,0,53.15,81,0,0,22.47
2017,12,23,11,0,41.45,88,0,58.72,2.69
2017,11,11,6,0,44.17,84,0,0,6.97
2018,1,11,2,0,42.57,70,0,0,4.76
2017,1,4,17,0,36.05,80,0.1,0,25.07
2018,2,2,21,0,34.36,83,0,0,5.38
2017,9,18,1,0,50.99,79,1.6,0,4.97
2018,3,24,17,0,54.63,44,0,60,5.2
2017,1,2,17,0,35.17,91,0.8,0,10.82
2017,2,17,5,0,48.85,87,0.3,0,6.99
2017,11,11,11,0,45.25,70,0,0,12.25
2017,10,22,23,0,47.1,76,0.1,0,15.01
2017,10,6,11,0,51.44,66,0.3,53.62,10.6
2017,1,31,21,0,47.53,94,0.9,0,3.13
2018,1,14,1,0,34.43,84,0,0,5.61
2017,10,31,13,0,46.65,60,0,60,3.54
2018,2,22,3,0,31.15,71,0,0,6.96
2018,3,16,17,0,53.67,59,0,59.36,5.6
2017,9,17,18,0,57.81,62,0.3,0,3.67
2017,12,9,11,0,32,78,0,53.62,21.7
2017,5,1,9,0,45.28,74,0.7,0,5.54
2017,8,11,13,0,58.69,81,3.2,0,12.76
2017,2,21,0,0,47.39,78,0.3,0,6.95
2018,2,10,22,0,34.61,77,0,0,6.58
2017,8,8,23,0,63.28,81,0.2,0,5.2
2014,6,29,6,0,61.34,77,2,0,6.24
2016,5,19,2,0,51.71,88,1.8,0,6.8
2017,10,25,12,0,62.28,65,0,55.79,2.24
2014,1,17,3,0,44.02,81,1.5,0,4.12
2018,2,7,10,0,34.88,86,0,0,10.41
2018,3,20,11,0,37.94,44,0,57.51,17.01
2017,12,26,23,0,40.48,72,0,0,6.84
2018,1,6,17,0,53.11,71,0,60,8.14
2017,6,15,16,0,83.66,48,0.2,53.62,8.3
2018,2,8,20,0,36.79,79,0,0,6.71
2014,10,15,5,0,55.6,94,1.6,0,6.64
2017,11,27,13,0,44.8,54,0,1.28,17.21
2018,1,12,11,0,40.6,92,0,0,2.12
2016,5,28,11,0,72.55,69,1.9,60,1.12
2017,12,19,12,0,35.08,84,0,0,3.54
2018,1,13,4,0,34.3,89,0,0,4.2
2017,9,2,11,0,58.73,72,1,0,6.58
2018,1,30,14,0,50.81,74,0,0,1.34
2018,3,21,10,0,31.62,66,0,60,6.71
2018,1,5,15,0,56.68,67,0,0,13.56
2017,2,17,10,0,46.22,88,0.1,0,4.03
2017,11,1,3,0,41.16,69,0,0,3.98
2018,2,4,4,0,34.25,65,0,0,3.8
2017,8,31,7,0,65.75,85,0.7,0,7.57
2018,2,10,5,0,34,90,0,0,10.96
2018,1,4,18,0,54.34,79,0.5,0,22.22
2018,2,4,15,0,42.28,53,0,0,5.19
2015,6,16,9,0,59.4,92,2.1,0,4.91
2017,3,22,0,0,43.75,94,0.7,0,6.96
2018,2,4,22,0,32.43,92,0,0,8.91
2018,3,13,12,0,46.15,67,0,0,23.73
2017,12,16,3,0,37.45,82,0.3,0,7.85
2017,5,31,12,0,69.49,70,0.1,53.62,2.98
2017,11,30,22,0,34.54,83,0,0,14.56
2018,2,20,12,0,40.64,61,0,47.87,6.04
2018,1,12,19,0,40.32,87,0,0,3.8
2018,2,22,19,0,34.63,64,0,0,15.71
2017,11,4,6,0,51.82,75,0,0,5.61
2017,12,14,19,0,45.1,69,0,0,17.06
2018,1,31,17,0,55.13,55,0,0,10.63
2018,3,31,5,0,42.4,84,0,0,3.26
2017,6,27,8,0,68.76,75,0.6,59.62,2.12
2018,2,1,1,0,45.23,75,1,0,20.89
2018,2,26,12,0,23.34,45,0,29.36,19.03
2017,11,4,15,0,66.79,50,0,0,10.76
2018,1,5,8,0,47.77,83,0,0,7.14
2017,4,25,19,0,44.69,84,1.1,0,11.99
2017,11,16,19,0,41.99,54,0,0,2.11
2018,1,29,15,0,50.99,71,0,60,11.68
2017,12,3,15,0,34.39,60,0,0,0.22
2018,1,22,3,0,44.71,88,2.3,0,4.03
2017,11,13,18,0,42.66,73,0,0,9.24
2017,3,9,18,0,51.3,86,1.2,0,14.54
2018,3,17,6,0,36.46,92,0,0,3.61
2018,2,23,12,0,34.65,58,0,44.04,14.11
2013,9,15,5,0,59.31,94,2.2,0,2.98
2017,11,9,10,0,43.3,90,0.1,0,5.97
2018,2,19,13,0,37.99,63,0,45.96,2.06
2016,6,13,12,0,60.28,77,2.1,0,8.53
2017,2,20,10,0,41.65,82,0.1,0,3.98
2018,2,10,9,0,31.14,89,0.1,0,15.44
2017,10,23,1,0,46.33,77,0,0,11.86
2018,1,26,0,0,45.97,75,0,0,4.72
2018,3,12,5,0,47.07,78,0.9,0,11.43
2018,2,9,14,0,40.44,65,0,56.17,5
2017,4,16,20,0,50.86,60,0.1,0,10.72
2017,10,29,14,0,50.86,76,0.1,0,20.13
2017,11,3,12,0,57.2,75,0,60,2.42
2018,3,21,0,0,34.75,71,0,0,11.43
2018,2,5,4,0,32.54,93,0,0,1.8
2012,12,17,3,0,45.34,77,2.3,0,18.34
2018,2,17,1,0,42.84,84,0,0,9.06
2018,1,25,16,0,54.34,63,0,0,0.71
2018,4,2,18,0,64.06,44,0,0,10.96
2017,3,22,8,0,40.98,95,0.4,0,4.05
2017,11,25,12,0,40.93,86,2.7,0,12.92
2018,3,5,18,0,56.84,51,0,40.21,5.24
2018,2,13,4,0,31.93,77,0,0,1.5
2017,3,6,1,0,43.18,82,0.6,0,25.73
2018,1,26,6,0,44.51,79,0,0,2.62
2017,11,16,1,0,35.28,77,0,0,2.61
2017,7,25,17,0,62.42,70,0.5,20.43,15.48
2018,1,10,12,0,48,48,0,8.94,7.25
2018,3,4,6,0,38.84,74,0,0,5.7
2018,1,22,20,0,46.29,92,0,0,6.94
2018,2,18,15,0,44.19,53,0,53.62,7.02
2018,3,26,16,0,54.37,47,0,0,7.11
2014,6,10,21,0,85.23,45,1.7,0,10.43
2018,1,31,23,0,48.34,77,0.8,0,18.17
2017,2,17,12,0,47.62,85,0.1,0,6.71
2018,2,7,8,0,33.62,86,0,0,11.41
2014,6,10,20,0,89.58,33,1.6,51.7,8.63
2017,11,9,15,0,47.14,69,0,60,2.28
2018,3,21,9,0,27.12,80,0,58.72,6.37
2015,1,16,20,0,45.21,87,2,0,9.84
2017,11,7,18,0,45.75,77,0,0,8.31
2017,12,5,14,0,41.77,76,0,0,7.86
2017,3,21,17,0,51.53,80,0.1,0,9.44
2017,2,1,9,0,46.8,89,0.1,2.53,4.3
2017,4,26,4,0,35.2,89,1.7,0,1.8
2018,2,22,14,0,36.46,56,0,0,18.82
2018,3,8,13,0,50.92,44,0,0,12.7
2017,11,30,16,0,39.15,74,0.3,0,19.9
2017,1,10,10,0,35.67,86,0.8,0,6.17
2017,4,2,6,0,47.62,93,0.2,0,4.32
2018,3,30,16,0,63.1,36,0.2,0,8.19
2018,4,2,4,0,36.72,87,0,0,6.81
2018,2,17,16,0,41.7,88,0.2,0,8.59
2018,2,25,11,0,24.51,52,0,60,17.69
2018,2,9,3,0,34.12,81,0,0,0.92
2014,8,26,10,0,65.37,78,1.6,0,13.52
2015,9,14,5,0,58.95,90,2.2,0,3.82
2017,11,8,19,0,45.12,72,0,0,6.3
2018,3,4,1,0,43.59,79,0,0,7.3
2018,2,12,8,0,34.99,75,0.2,0,9.51
2017,12,5,13,0,43.36,74,0,0,12.03
2017,12,7,23,0,44.38,65,0,0,28.79
2012,9,18,21,0,62.62,91,1.4,0,0.81
2018,1,15,4,0,33.82,62,0,0,4.32
2017,10,28,20,0,49.77,66,0,0,10.16
2018,3,9,8,0,45.61,61,0,0,0.45
2018,2,4,18,0,41.86,53,0,43.4,4.7
2018,2,12,3,0,35.19,88,0.6,0,12.59
2018,2,9,1,0,32.56,86,0,0,3.61
2017,8,31,6,0,66.83,85,0.4,0,5.16
2017,8,18,18,0,73.81,69,0.2,0,21.86
2018,1,13,20,0,36.82,83,0,0,7.22
2013,5,17,11,0,47.95,87,2.2,0,8.11
2018,3,1,16,0,35.74,77,0,0,13.04
2018,2,28,0,0,21.06,60,0,0,9.4
2017,12,31,18,0,51.28,58,0,49.44,8.74
2018,3,17,19,0,42.82,91,1.9,0,11.19
2018,3,3,22,0,44.82,76,0,0,7.94
2018,1,10,2,0,45.54,61,0,0,10.28
2017,10,22,11,0,51.1,70,0.4,0,17.2
2017,11,2,21,0,58.91,62,0,0,5.1
2018,2,5,23,0,36.59,71,0,0,8.61
2018,2,8,1,0,35.55,88,0,0,0.81
2018,2,27,9,0,17.13,65,0,35.11,8
2018,3,4,18,0,55.96,53,0,0,1.2
2018,2,23,23,0,32.47,74,0,0,12.5
2018,3,11,5,0,45.39,74,0,0,10.31
2018,1,22,2,0,40.41,85,1.6,0,6.91
2017,10,6,1,0,54.12,90,0.9,0,9.56
2017,5,12,17,0,65.7,54,0.1,41.49,6
2015,9,14,3,0,62.24,86,2.8,0,6.24
2017,12,29,14,0,40.42,50,0,0,6.64
2018,3,17,1,0,43.14,81,0,0,3.54
2017,12,14,15,0,45.25,64,0.1,60,20.16
2018,3,13,19,0,49.24,68,0.1,0,17.07
2018,1,15,12,0,41.63,71,0,56.36,2.83
2017,11,23,2,0,48.52,54,0,0,4.5
2017,10,26,5,0,55.18,94,0,0,3.41
2017,12,31,2,0,50.58,80,0,0,21.33
2018,3,31,18,0,51.6,52,0,0,8.61
2017,6,29,15,0,68.27,50,0.3,15.96,12.43
2018,2,17,6,0,40.48,89,1.5,0,9.64
2017,12,13,0,0,33.8,80,0,0,6.01
2017,11,29,6,0,37.11,82,0,0,5.77
2017,6,3,11,0,75.52,55,0.2,39.57,2.41
2017,10,29,19,0,48.87,88,0,0,10.85
2018,1,3,7,0,52.47,72,0,0,23
2017,12,10,20,0,44.29,75,0,0,26.42
2018,1,14,2,0,33.91,84,0,0,5.73
2018,3,20,8,0,27.48,76,0,21.87,7.99
2018,2,13,10,0,31.86,68,0,54.89,5.87
2018,3,25,8,0,42.01,74,0,53.62,1.58
2014,5,23,9,0,54.91,91,2.1,0,2.69
2018,4,1,1,0,45.1,76,0,0,5.15
2018,2,27,11,0,22.24,50,0,42.77,13.62
2017,3,2,5,0,49.17,79,0.6,0,22.51
2018,1,5,6,0,49.86,82,0.1,0,10.12
2012,5,22,3,0,53.76,86,2.9,0,8.38
2017,3,18,16,0,50.09,73,0.6,0,18.76
2017,12,19,2,0,36.28,95,0,0,1.36
2013,1,11,2,0,42.15,86,1.4,0,12.6
2012,7,2,8,0,58.32,96,5.9,0,4.91
2017,8,11,18,0,61.47,72,1,0,11.18
2017,10,21,11,0,67.35,60,0,0,4.03
2018,2,9,2,0,33.64,82,0,0,2.91
2018,3,22,15,0,46.76,41,0,0,10.91
2017,12,28,12,0,33.82,74,0,35.11,28.3
2017,12,18,14,0,37.83,84,0.2,0,23.17
2017,11,10,18,0,48.4,72,0.1,0,12.37
2018,2,5,7,0,32.58,93,0,0,2.01
2017,12,24,6,0,38.23,94,0,0,4.12
2018,1,3,12,0,50.63,75,0.6,0,32.21
2018,2,10,11,0,35.22,75,0,55.53,15.76
2017,12,25,15,0,47.19,59,0,54.26,5.15
2017,12,17,17,0,36.9,68,0,60,8.85
2018,1,16,1,0,44.44,65,0,0,28.11
2017,11,23,21,0,53.65,64,0,0,10.25
2017,4,15,18,0,56.84,70,0.7,0,10.44
2017,11,12,12,0,52.38,79,1,0,20.01
2017,11,19,6,0,40.37,77,0.8,0,13.46
2018,2,5,19,0,44.06,54,0,28.98,5.16
2017,12,30,3,0,39.25,86,0,0,16.99
2018,2,12,1,0,38.46,81,0,0,9.4
2018,1,31,11,0,44.31,72,0,0,4.12
2017,2,7,20,0,41.14,88,0.7,0,3.69
2018,3,6,9,0,45.57,83,0,0,8.77
2017,12,2,16,0,39.33,58,0,60,13.41
2017,11,28,10,0,42.57,69,0.5,0,18.93
2012,12,17,5,0,43.12,86,1.7,0,15.76
2017,12,7,7,0,36.52,69,0,0,5.32
2018,2,4,5,0,34.18,64,0,0,3.54
2018,3,11,16,0,49.15,93,0.4,0,11.02
2013,11,19,23,0,41.79,89,1.4,0,6.17
2018,3,17,17,0,43.86,88,0.6,0,11.46
2017,12,1,2,0,30.88,86,0,0,11.55
2018,1,18,23,0,47.5,80,0.2,0,24.04
2017,4,27,7,0,39.78,95,0.4,0,6.24
2018,3,28,11,0,50.41,64,0,0,12.11
2017,11,5,8,0,52.54,88,1.4,0,11.42
2017,12,8,8,0,41.07,81,0.3,0,26.86
2017,11,6,22,0,42.55,76,0,0,5.03
2018,1,21,16,0,41.67,60,0,0,1.75
2018,1,24,1,0,42.96,83,0,0,5.45
2018,3,30,7,0,38.41,77,0,20.62,11.55
2018,1,16,23,0,43.21,78,0.2,0,24.9
2012,7,6,2,0,64.76,88,2.4,0,3.2
2018,1,24,4,0,45.52,80,0,0,5
2017,1,10,19,0,37.15,95,0.1,0,7.71
2017,9,16,19,0,50.99,80,0.7,0,5.61
2017,12,18,2,0,31.5,85,0,0,2.92
2016,10,25,10,0,54.27,93,1.8,0,4.82
2018,2,14,7,0,29.46,77,0,0,5.82
2017,7,2,9,0,57.85,85,0.6,0,8.97
2017,8,31,5,0,66.99,86,1.6,0,2.91
2012,11,29,6,0,36.57,94,1.5,0,11.91
2017,12,15,22,0,40.37,67,0.2,0,9.97
2018,1,6,23,0,43.79,82,0,0,4.61
2012,9,24,11,0,59.52,90,4.3,0,2.5
2017,11,21,20,0,46.9,82,0,0,5.16
2017,11,27,2,0,36.52,85,0,0,10.92
2018,2,3,16,0,40.08,57,0,48.51,12.81
2017,12,30,8,0,40.53,76,0.1,0,12.52
2018,4,1,14,0,47.07,61,0,12.77,18.79
2017,10,23,21,0,52.05,74,0.3,0,10.69
2014,6,10,22,0,80.38,57,1.8,0,9.85
2017,11,10,16,0,48.85,68,0.2,0,12.91
2017,4,19,11,0,39.47,58,0.2,0,16.86
2018,2,17,12,0,46.47,87,0.8,0,3.82
2018,3,7,10,0,41.13,76,0,60,3.81
2017,12,26,21,0,39.47,76,0,0,8.13
2017,12,12,4,0,35.6,75,0,0,24.63
2012,3,18,17,0,45.7,91,1.4,0,3.96
2017,11,7,23,0,44.02,84,0.3,0,7.39
2018,1,2,19,0,44.19,64,0,0,10.43
2018,2,8,8,0,31.06,90,0,0,5.7
2017,11,28,7,0,41.05,62,0,0,16.45
2015,11,20,17,0,57.63,84,1.5,0,24.19
2017,12,6,14,0,38.75,74,0,60,0.22
2017,12,5,17,0,40.93,78,0,60,6.51
2017,8,9,1,0,61.47,86,0.5,0,5.32
2017,3,1,14,0,46.87,67,0.4,0,20.11
2017,11,19,12,0,44.24,77,0,0,18.35
2017,12,28,5,0,33.91,89,0.3,0,30.8
2018,3,12,3,0,48.69,80,0,0,4.7
2012,6,25,7,0,60.93,90,2.1,0,13.88
2018,1,2,12,0,40.91,79,0,56.81,19.79
2018,2,18,8,0,32.29,95,0,0,2.46
2018,1,2,7,0,39.36,86,0,0,16.12
2013,5,4,12,0,57.65,74,1.5,0,10.35
2017,10,27,20,0,54.46,65,0,0,5.39
2018,3,29,12,0,44.24,69,0,0,5.59
2017,7,25,22,0,58.57,80,1,0,12.55
2017,11,2,2,0,48.78,46,0,0,3.36
2014,6,29,7,0,62.55,71,2.7,0,13.73
2017,2,5,22,0,38.21,90,2.2,0,5.87
2018,2,17,4,0,41.29,84,0.8,0,8.61
2017,12,4,11,0,38.48,76,0,0,14.99
2018,3,14,23,0,44.51,69,0,0,10.55
2018,3,31,14,0,49.39,63,0,0,1.84
2017,11,14,13,0,40.75,71,0,60,3.13
2018,1,1,23,0,43.05,75,0.2,0,27.42
2015,6,15,17,0,64.24,89,1.9,0,2.38
2017,2,28,5,0,48.61,65,0.5,0,20.45
2018,1,19,16,0,43.23,66,0.6,0,13.46
2018,3,13,4,0,42.3,74,0,0,15.32
2017,11,18,2,0,41.56,83,0,0,0.22
2018,2,27,23,0,21.36,57,0,0,8.75
2018,3,10,8,0,47.59,87,1,0,6.99
2018,2,4,6,0,33.66,67,0,0,3.12
2018,3,8,16,0,57,33,0,51.06,15.25
2018,3,9,13,0,51.98,65,0,0,5.61
2018,1,19,20,0,39.34,83,0.2,0,14.01
2018,1,7,23,0,43.65,95,0,0,0.45
2017,11,29,23,0,35.35,82,0,0,9.06
2014,8,13,13,0,61.21,89,2.2,0,7.94
2017,11,3,21,0,53.33,80,0,0,1.12
2017,11,9,6,0,42.82,89,0,0,2.38
2018,1,18,8,0,39.65,77,0.1,0,27.25
2014,2,15,21,0,44.29,86,1.7,0,7.57
2018,1,24,6,0,46.09,80,0,0,5.22
2018,1,31,2,0,42.44,87,0,0,3.3
2017,11,11,18,0,51.51,74,0.3,0,21.62
2014,7,28,15,0,71.6,66,1.6,0,6.97
2018,1,6,15,0,54.12,67,0,60,10.26
2017,10,31,3,0,36.12,80,0,0,3.41
2017,10,25,21,0,64.67,68,0,0,2.69
2018,2,22,1,0,32.22,68,0,0,8.01
2018,1,12,17,0,40.01,85,0,0,3.49
2017,9,16,20,0,49.75,84,1.7,0,5.07
2018,3,9,16,0,63.61,43,0,0,9.98
2018,2,5,14,0,44.62,52,0,0,1.91
2017,10,30,17,0,51.08,54,0,60,6.71
2018,2,10,23,0,34.07,79,0,0,6.5
2018,1,1,22,0,43.61,70,0,0,25.04
2018,1,27,5,0,41.92,96,0.5,0,4.61
2018,1,23,12,0,48.33,73,0,53.62,9.18
2012,11,10,20,0,52.66,86,2.3,0,3.69
2017,11,18,12,0,45.19,72,0,7.66,2.98
2018,3,3,2,0,31.48,86,0,0,5.59
2018,3,3,12,0,42.69,63,0,0,9.82
2018,3,1,12,0,29.5,87,0.4,0,12.75
2017,11,10,17,0,49.14,69,0.1,0,14.24
2018,1,21,9,0,37.18,87,0,0,11.13
2018,2,5,15,0,47.01,47,0,13.4,3.14
2018,3,12,7,0,46.35,79,0,0,5.91
2018,1,6,20,0,45.48,89,0,0,4.12
2017,5,12,1,0,56.71,78,0.8,0,6.67
2018,2,7,4,0,34.3,88,0,0,9.88
2014,3,22,17,0,45.68,73,1.5,0,10.15
2017,10,23,17,0,55.2,65,0.5,0,12.75
2018,1,7,12,0,42.58,88,0,40.85,3.49
2017,12,25,18,0,45.84,65,0,42.92,5.46
2018,1,25,14,0,51.48,62,0,0,2.28
2018,1,29,3,0,42.57,84,0,0,4.61
2018,3,9,20,0,55.24,53,0,0,8.23
2017,12,30,4,0,39.78,85,0,0,17.98
2017,3,18,9,0,48.07,70,0.1,0,19.05
2018,1,14,4,0,32.25,89,0,0,7.57
2017,11,25,22,0,38.77,84,0,0,10.52
2018,2,19,16,0,42.44,57,0,37.02,3.72
2017,8,18,19,0,67.73,76,0.3,0,14.65
2014,7,22,17,0,70.59,82,1.9,0,13.23
2017,2,8,10,0,39.51,93,0.1,0,7.48
2017,12,1,9,0,30.92,81,0,0,2.5
2018,3,27,22,0,46.47,72,0.2,0,9.2
2017,11,29,7,0,37.69,80,0,0,5.24
2018,3,23,0,0,38.71,83,0.3,0,9.52
2017,10,3,2,0,63.09,83,0.1,0,7.91
2018,1,3,23,0,43.79,80,0,0,23.15
2017,11,25,18,0,42.6,74,0,46.55,14.82
2018,1,18,15,0,48.88,69,0,43.4,26.31
2017,5,14,12,0,60.8,72,0.2,20.43,3.5
2018,3,21,4,0,27.86,85,0,0,5.82
2018,3,22,21,0,39.15,79,0.5,0,11.81
2018,3,3,0,0,36.39,82,0,0,5.1
2018,3,16,21,0,50.41,63,0,0,3.16
2018,3,7,6,0,40.75,75,0,0,6.23
2018,1,7,13,0,43.54,91,0,0,5.07
2018,3,9,14,0,59.86,47,0,0,5.22
2018,2,13,8,0,29.08,71,0,0,5.83
2018,1,12,21,0,39.94,90,0,0,2.73
2018,1,9,21,0,47.86,62,0,0,5.8
2018,1,9,17,0,52.25,66,0,0,3.96
2014,11,15,17,0,50.65,92,1.9,0,3.13
2017,1,12,22,0,44.94,69,0.2,0,20.41
2018,3,5,16,0,57.06,49,0,56.36,7
2017,10,23,2,0,46.63,74,0,0,9.39
2017,11,27,14,0,45.75,55,0,0,17.98
2017,12,8,14,0,41.34,75,0.5,0,21.28
2017,11,21,12,0,56.48,51,0,56.94,13.89
2018,3,13,10,0,44.78,67,0,0,22.61
2018,1,21,5,0,38.1,89,0,0,12.13
2018,3,2,9,0,29.1,76,0,0,12.61
2017,11,1,20,0,53.6,60,0,0,5.07
2018,3,5,1,0,47.55,69,0,0,2.77
2017,11,23,18,0,55.13,58,0,48.14,9.64
2018,3,2,23,0,36.39,85,0,0,3.36
2018,2,2,9,0,31.26,95,0,6.36,6.33
2018,3,23,10,0,43.41,76,0,0,6.06
2017,11,1,23,0,50.79,38,0,0,4.44
2018,1,28,18,0,49.6,60,0,0,7.77
2016,7,31,14,0,68.67,85,2.6,7.02,8.52
2018,2,8,15,0,41.58,61,0,0,5.59
2017,12,30,16,0,54.63,78,0,0,20.87
2017,11,3,17,0,60.33,63,0,59.43,3.2
2018,3,12,13,0,53.46,61,0.6,20.43,14.01
2017,5,19,3,0,61.61,88,1.3,0,0.5
2018,3,19,20,0,43.54,55,0,0,9.31
2018,2,7,1,0,36.9,77,0,0,4.03
2017,12,26,3,0,46.89,60,0,0,7.02
2013,7,29,4,0,67.77,89,1.9,0,3.49
2012,3,18,14,0,45.1,84,1.7,0,6.86
2017,5,1,15,0,50.29,65,0.3,0,10.63
2017,11,21,8,0,48.74,66,0,0,10.14
2017,11,22,11,0,47.98,62,0,59.23,5.97
2018,3,28,20,0,53.74,74,0.4,0,20.51
2017,9,14,15,0,58.01,59,0.1,53.62,19.21
2018,3,8,4,0,38.7,82,0,0,8.75
2017,12,25,19,0,41.56,59,0,0,6.04
2017,7,30,17,0,82.87,50,0.4,31.91,3.86
2017,12,27,15,0,42.58,69,0,0,10.61
2017,11,27,12,0,43.59,56,0,0,15.31
2017,11,3,23,0,52.21,84,0,0,2.06
2017,7,9,22,0,70.83,81,3.5,0,11.95
2017,12,16,21,0,37.98,84,0,0,9.75
2017,10,24,10,0,55.27,81,0,0,1.57
2017,3,1,12,0,44.26,71,0.4,3.19,26.68
2013,8,19,10,0,65.77,89,1.4,0,6.89
2017,7,23,9,0,66.43,75,0.7,0,8.91
2018,3,12,8,0,46.74,80,0,0,5.15
2016,10,1,20,0,60.76,83,1.7,0,5.7
2017,11,10,3,0,42.89,77,0,0,6.06
2017,11,9,0,0,42.78,86,0.1,0,4.3
2018,1,17,22,0,36.07,84,0,0,24.89
2018,3,6,7,0,45.09,81,0,0,3.64
2018,3,14,2,0,44.49,85,0,0,8.29
2015,8,23,21,0,62.38,91,2.6,0,9.66
2017,11,16,17,0,43.45,50,0,40.85,2.8
2017,1,31,11,0,47.12,90,1.3,0,2.91
2018,3,27,20,0,46.69,67,0.1,0,12.04
2018,1,4,15,0,54.97,80,0.1,0,26.15
2017,12,25,9,0,31.82,99,0,43.89,6.32
2018,1,28,14,0,48.79,61,0,0,7.44
2017,12,15,9,0,38.52,70,0,0,17.76
2017,8,2,5,0,69.06,96,0.2,0,3.39
2018,1,12,15,0,40.39,86,0,0,5.41
2018,2,20,15,0,38.73,54,0,60,7.21
2013,1,11,4,0,42.21,87,1.5,0,10.3
2018,1,12,1,0,41.65,94,0,0,2.01
2013,9,9,1,0,59.77,79,1.7,0,7.21
2017,11,13,22,0,38.16,87,0,0,6.62
2017,12,5,4,0,39.38,93,0,0,11.63
2016,3,29,23,0,50,91,2.2,0,2.25
2018,3,1,18,0,35.47,84,0.1,0,11.43
2017,3,6,9,0,41.52,81,0.1,7.66,13.09
2017,10,31,22,0,46.24,62,0,0,2.12
2013,2,1,23,0,50.14,94,3,0,6.26
2018,2,14,1,0,31.17,63,0,0,5.72
2017,5,12,15,0,66.43,51,0.1,0,4.89
2017,12,29,9,0,32.59,83,0,42.04,15.01
2017,11,21,7,0,48.78,68,0,0,9.72
2017,11,8,9,0,42.31,88,1.3,0,8.31
2017,12,23,22,0,41.76,87,0,0,4.78
2017,11,4,7,0,49.82,78,0,0,6.5
2018,1,4,9,0,45.07,84,0.6,0,4.84
2018,1,29,13,0,49.32,74,0,40.21,10.76
2017,10,25,5,0,51.89,91,0,0,4.5
2018,3,6,5,0,45.68,77,0,0,1.58
2017,10,21,13,0,73.96,39,0,38.94,9.64
2017,12,30,14,0,53.82,79,0,0,20.14
2017,5,4,12,0,56.48,56,0.2,0,3.91
2017,11,11,13,0,46.22,68,0.1,0,12.98
2018,1,26,3,0,44.42,86,0,0,4.46
2017,2,1,1,0,47.3,95,0.6,0,1.41
2017,11,3,14,0,59.4,67,0,60,3.13
2018,1,17,2,0,41.95,81,0,0,24.49
2017,4,17,16,0,54.72,61,0.5,3.19,20.01
2017,11,26,5,0,32.81,93,0,0,10.52
2018,1,9,14,0,49.68,68,0,0,7.36
2017,4,17,2,0,47.01,79,0.1,0,4.3
2017,5,12,18,0,64.56,59,0.1,13.4,7.21
2012,5,22,5,0,52.97,89,5.1,0,5.66
2017,11,1,9,0,41.38,62,0,23.62,3.3
2018,3,1,15,0,34.61,72,0,0,13.21
2017,11,26,10,0,36,83,0,10.21,13.65
2017,12,1,10,0,31.84,81,0,0,3.81
2018,3,4,7,0,38.5,78,0,0,6.89
2018,2,17,10,0,40.98,87,1.3,0,12.85
2017,11,20,20,0,45.12,53,0,0,8.36
2018,3,17,10,0,41.83,76,0,0,3.64
2017,12,16,6,0,37.17,87,0.6,0,9.63
2018,1,9,3,0,42.76,79,0,0,2.62
2017,10,21,18,0,67.08,58,0,0,10.47
2017,11,13,23,0,37.26,89,0,0,5.81
2017,12,9,9,0,28.63,88,0,56.63,18.65
2017,11,8,8,0,42.51,87,1.6,0,7.61
